wwtp_jurisdiction	wwtp_id	reporting_jurisdiction	sample_location	sample_location_specify	key_plot_id	county_names	county_fips	population_served	date_start	date_end	ptc_15d	detect_prop_15d	percentile	sampling_prior	first_sample_date
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-01-08	2025-01-22	5	100	64.667	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-01-09	2025-01-23	14	100	71.167	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-01-10	2025-01-24	22	100	71.167	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-01-11	2025-01-25	22	100	71.167	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-01-12	2025-01-26	4	100	67	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-01-13	2025-01-27	10	100	67	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-01-14	2025-01-28	3	100	61.333	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-01-15	2025-01-29	-7	100	61.333	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-01-16	2025-01-30	-8	100	64.167	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-01-17	2025-01-31	-23	100	64.167	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-01-18	2025-02-01	-23	100	64.167	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-01-19	2025-02-02	-23	100	55.833	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-01-20	2025-02-03	-23	100	55.833	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-01-21	2025-02-04	-20	100	52	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-01-22	2025-02-05	-21	100	52	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-01-23	2025-02-06	-20	100	42.286	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-01-24	2025-02-07	-10	100	42.286	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-01-25	2025-02-08	-10	100	42.286	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-01-26	2025-02-09	-8	100	34.286	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-01-27	2025-02-10	-11	100	34.286	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-01-28	2025-02-11	-12	100	29.714	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-01-29	2025-02-12	-12	100	29.714	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-01-30	2025-02-13	-4	100	31.143	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-01-31	2025-02-14	3	100	31.143	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-02-01	2025-02-15	3	100	31.143	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-02-02	2025-02-16	5	100	29	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-02-03	2025-02-17	6	100	29	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-02-04	2025-02-18	11	100	38.714	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-02-05	2025-02-19	18	100	38.714	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-02-06	2025-02-20	22	100	45.429	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-02-07	2025-02-21	27	100	45.429	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-02-08	2025-02-22	27	100	45.429	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-02-09	2025-02-23	9	100	46.286	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-02-10	2025-02-24	8	100	46.286	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-02-11	2025-02-25	2	100	45.143	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-02-12	2025-02-26	-9	100	45.143	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-02-13	2025-02-27	-8	100	49	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-02-14	2025-02-28	-12	100	49	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-02-15	2025-03-01	-12	100	49	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-02-16	2025-03-02	-9	100	47.143	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-02-17	2025-03-03	-14	100	47.143	no	2022-10-30
Georgia	1740	Georgia	Treatment plant	NA	WWS_ga_1740_Treatment plant_post grit removal	Fulton	13121	294660	2025-02-18	2025-03-04	-14	100	47.143	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-10-16	2022-10-30	NA	100	71	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-10-17	2022-10-31	NA	100	71	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-10-18	2022-11-01	-58	100	54.5	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-10-19	2022-11-02	-58	100	54.5	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-10-20	2022-11-03	-22	100	53.333	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-10-21	2022-11-04	-22	100	53.333	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-10-22	2022-11-05	-22	100	53.333	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-10-23	2022-11-06	-14	100	56.5	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-10-24	2022-11-07	-14	100	56.5	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-10-25	2022-11-08	-6	100	56.8	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-10-26	2022-11-09	-6	100	56.8	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-10-27	2022-11-10	-6	100	56.8	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-10-28	2022-11-11	-6	100	56.8	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-10-29	2022-11-12	-6	100	56.8	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-10-30	2022-11-13	-10	100	53.333	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-10-31	2022-11-14	-5	100	53.333	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-11-01	2022-11-15	-6	100	47.333	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-11-02	2022-11-16	-10	100	47.333	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-11-03	2022-11-17	-1	100	55.333	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-11-04	2022-11-18	1	100	55.333	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-11-05	2022-11-19	1	100	55.333	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-11-06	2022-11-20	3	100	57.333	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-11-07	2022-11-21	3	100	57.333	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-11-08	2022-11-22	3	100	57.333	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-11-09	2022-11-23	25	100	57.333	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-11-10	2022-11-24	25	100	57.333	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-11-11	2022-11-25	25	100	57.333	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-11-12	2022-11-26	25	100	57.333	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-11-13	2022-11-27	18	100	60.6	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-11-14	2022-11-28	15	100	60.6	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-11-15	2022-11-29	13	100	69.2	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-11-16	2022-11-30	7	100	69.2	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-11-17	2022-12-01	5	100	78.8	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-11-18	2022-12-02	9	100	78.8	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-11-19	2022-12-03	9	100	78.8	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-11-20	2022-12-04	10	100	79.6	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-11-21	2022-12-05	3	100	79.6	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-11-22	2022-12-06	-2	100	81.8	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-11-23	2022-12-07	-2	100	81.8	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-11-24	2022-12-08	13	100	84.333	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-11-25	2022-12-09	13	100	84.333	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-11-26	2022-12-10	13	100	84.333	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-11-27	2022-12-11	1	100	83.143	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-11-28	2022-12-12	1	100	83.143	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-11-29	2022-12-13	-5	100	80.571	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-11-30	2022-12-14	-7	100	80.571	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-01	2022-12-15	-12	100	76.286	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-02	2022-12-16	-19	100	76.286	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-03	2022-12-17	-19	100	76.286	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-04	2022-12-18	-13	100	75.571	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-05	2022-12-19	-14	100	75.571	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-06	2022-12-20	1	100	76.429	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-07	2022-12-21	-1	100	76.429	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-08	2022-12-22	4	100	78.857	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-09	2022-12-23	30	100	78.857	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-10	2022-12-24	30	100	78.857	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-11	2022-12-25	30	100	78.857	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-12	2022-12-26	42	100	78.857	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-13	2022-12-27	23	100	78.667	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-14	2022-12-28	26	100	84.167	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-15	2022-12-29	26	100	84.167	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-16	2022-12-30	12	100	91.667	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-17	2022-12-31	12	100	91.667	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-18	2023-01-01	12	100	91.667	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-19	2023-01-02	1	100	91.667	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-20	2023-01-03	-9	100	92.667	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-21	2023-01-04	-7	100	92.667	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-22	2023-01-05	-13	100	89.333	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-23	2023-01-06	-24	100	89.333	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-24	2023-01-07	-24	100	89.333	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-25	2023-01-08	-18	100	87.167	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-26	2023-01-09	-18	100	87.167	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-27	2023-01-10	-20	100	81.571	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-28	2023-01-11	-24	100	81.571	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-29	2023-01-12	-19	100	72.167	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-30	2023-01-13	-19	100	72.167	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2022-12-31	2023-01-14	-12	100	72.167	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2023-01-01	2023-01-15	-12	100	72.167	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2023-01-02	2023-01-16	-12	100	72.167	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2023-01-03	2023-01-17	-4	100	67.167	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2023-01-04	2023-01-18	-1	100	67.167	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2023-01-05	2023-01-19	-3	100	61.167	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2023-01-06	2023-01-20	-3	100	61.167	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2023-01-07	2023-01-21	-3	100	61.167	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2023-01-08	2023-01-22	-16	100	48.833	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2023-01-09	2023-01-23	-14	100	48.833	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2023-01-10	2023-01-24	-1	100	49.167	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2023-01-11	2023-01-25	-3	100	49.167	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2023-01-12	2023-01-26	15	100	57.167	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2023-01-13	2023-01-27	29	100	57.167	no	2022-10-30
Georgia	1741	Georgia	Treatment plant	NA	WWS_ga_1741_Treatment plant_post grit removal	Fulton	13121	105160	2023-01-14	2023-01-28	29	100	57.167	no	2022-10-30
